mmc,omc_native,omc_ourmethod
-0.03903643250532278,0.9408682589679174,0.7051867659448443
0.6970954789386817,0.9451130198883002,0.7281444262333104
0.9562185624138004,0.9674536774296769,0.9235629279535617
0.9581907303705227,0.9532296428137389,0.860461484868541
0.567387662343591,0.9207691409972685,0.5298404115485765
0.850319493570786,0.9469061432032203,0.8684153058336729
0.8336603226553959,0.9554543815219844,0.8270119923121071
0.8901594378505444,0.9518498964037271,0.8258171930859345
0.812868697555983,0.9339597799936915,0.7669069564562514
0.7219366363806212,0.9572529766666994,0.8903803307734268
0.9147696627243287,0.9521206937496556,0.9084307998440192
0.8245256064544391,0.9378376753861946,0.7696540884803712
0.8344802566308555,0.951837148126087,0.8679847002458733
0.8939834203226271,0.9431156676607308,0.8869242206665034
0.8635518517956371,0.9461568875377475,0.8613690116118444
0.8582310008023086,0.9374355239916518,0.8359653682421936
0.800117197398567,0.9371865038530702,0.8144114813876411
0.8247825370608353,0.9385329863859321,0.8319557107370956
0.6380890055910231,0.8919422603217295,0.7389953363108704
0.9961087578105379,0.961234065467922,0.9687476276019094
0.7470782498091928,0.9412440673911923,0.7431099386897295
-0.8661582849941732,0.9770386942955637,0.9098779085693697
0.938289938108605,0.9735092090838697,0.9624678535428142
0.9382359106332738,0.976022734110209,0.9568802850059683
0.9556122288949698,0.9713726467219798,0.9635832158899676
0.9395153835090224,0.9586516018779861,0.9342406198443087
0.9640076742821913,0.9743087719218938,0.9577930471757353
0.96736153374277,0.977157648705759,0.961080562051138
0.93789320216216,0.9613146815023478,0.9498871039220929
0.9194748444623408,0.9713359267864609,0.9383282164875706
0.9592311235568544,0.9789262523416028,0.953242616435026
0.9551810497255109,0.9811848931691396,0.962591409711317
0.9282493893067262,0.9639241012525119,0.9235964510060002
0.9505117340972575,0.9831191502786957,0.975230054488196
0.9813019374469314,0.9630454093753104,0.9560819101550457
0.9349391052230306,0.9674899665320627,0.959436975042578
0.9292385021995752,0.9811756006506679,0.9687108285425305
0.9696384246344759,0.9801333627659281,0.9747261096583275
0.9739000466840622,0.9890004838109577,0.987186652106851
0.9600329908307774,0.9736469123383248,0.9702791054811887
0.9217870358304022,0.9889702038958221,0.9760001600135779
0.9439535655004583,0.9846727303313789,0.9751947088899096
0.9733076218691855,0.9903173762314346,0.9742624115043197
0.9743118869041074,0.977222106649978,0.9518794876433369
0.9588888569396644,0.9918354782106541,0.9864025083447127
0.90096524410383,0.9918698818492828,0.9889365734700792
0.7938506682710661,0.9898800743124397,0.9827658087660773
0.9726838473409484,0.9885791457054484,0.9850684443095329
0.9799380627766906,0.9842912117959968,0.9799847720651472
0.9431594991922573,0.9711233387090268,0.9603207506030199
0.940309508108001,0.9926047341519048,0.9681954896288731
0.9353013982440616,0.9870877641478064,0.980243396611501
0.9557481706484922,0.9920547563745559,0.975766058645971
0.9463790994648883,0.9788339691067338,0.9631099536415453
0.9469521599590714,0.9877926484490636,0.9740497060821023
0.8967103602753707,0.9839030181606502,0.9784497343143016
0.9513740325085919,0.9631432715259468,0.9490620808791598
0.9525235884135665,0.9907499012998483,0.9792815584149596
0.951628786016298,0.985863422355932,0.9782134707924853
0.9299621088823924,0.9769895826435191,0.9519789158338853
0.9436600052233657,0.9840233306687797,0.9641232067526282
0.9405227273903504,0.9882145115650608,0.9649092503043437
0.8774275859919014,0.9687335918690281,0.9370174218935098
0.9095042954795468,0.9833082655012643,0.967259383765841
0.9277281361741972,0.9791632630756899,0.9648240937648376
0.9454259481510849,0.9746400634388029,0.9425798027510331
0.9597198562406408,0.9886249696322339,0.9709570168863895
0.9582820067693638,0.9803421739577329,0.9678127369431615
0.9472007244420769,0.9839128046740759,0.9534858883195908
0.9335869041889451,0.9841942004269225,0.9607399192529517
0.9623518052908551,0.9891695943293142,0.9756641434109562
0.939479790931287,0.9860501709705533,0.9731466364866664
0.9361095735680801,0.988296961122129,0.9724806811668856
0.9403454196229265,0.9769547876654666,0.9541604015582101
0.9624279979373417,0.9911174584455638,0.9795067676065963
0.9474582484523231,0.992646467729757,0.976753663272448
0.9548326509773097,0.9923992954262045,0.9843425567652048
0.925802085021118,0.9710420980644016,0.9419521560841806
0.9522633925734939,0.9665161335398156,0.9531340664083638
0.9133279685578224,0.9736021624726054,0.9404670722165002
0.93833801513375,0.9882788793811358,0.9614826194878016
0.8775832084754261,0.9667069090814691,0.8800702582952581
0.9478268890463531,0.9910066000927885,0.9792055110626627
0.9271191951494963,0.9618704199987193,0.9325258325054222
0.9380349771912415,0.9780903923674346,0.9506000942081336
0.9425822136831841,0.9845658631999361,0.9745118313422527
0.9713700215058139,0.9906283217907061,0.9871824224530588
0.9452453272107313,0.9820777345417939,0.9677692239578126
0.9636389812120583,0.9660256146901574,0.9550051671449675
0.9185365531328312,0.9809859746536689,0.9538681317493746
0.9613670217973665,0.976265473533797,0.9627854379173396
0.9438202723279295,0.9787655965485467,0.9611931979130647
0.9178988000272051,0.9799020558193527,0.9370294133278858
0.9543846773620965,0.9792882132799138,0.9645992029165809
0.9411463554449038,0.9806405304289935,0.9745829289072344
0.98301056998612,0.9477973929234907,0.9603936267611904
