part,hip_vis,tilt,flex_mmc,flex_omc,gt
P13,0.7910447761194029,3.625625091411633,46.631526074616666,43.683361812537136,53.403304160564794
P13,0.7157464212678937,3.3034473523973857,46.73596881415255,44.43657729768675,53.69475077265369
P13,0.648578811369509,3.529483289082731,45.1862417692547,44.52463939627593,50.836738647448605
P13,1.0,1.4406578209114014,44.15104504204317,43.960231546517015,54.03327757341463
P13,0.7180094786729858,3.6687917014719345,45.38102369183985,43.1386238380042,49.98389910660369
P13,0.7298578199052133,4.1177382843274,46.16961587261851,43.50726026515235,51.82133952722767
P13,0.7695961995249406,3.510315486414958,44.074788323358796,42.59279864267705,50.050234540616735
P13,0.7636363636363637,3.4137295621300936,42.77251868595319,41.59540827773964,50.56300294868352
P13,0.7687074829931972,3.8517709716768356,41.892765642183456,40.999217518939,51.010427339057884
P13,0.7584541062801933,4.034386940407586,43.48159810090749,42.99017727084362,49.33850971595687
P13,0.7885985748218527,3.8379560240243036,44.72615716573044,43.11256707379447,49.685445635205404
P13,0.7600896860986547,16.915274135638175,45.36925714168211,56.56161247245255,49.33619645059016
P13,0.6811989100817438,4.0313658661957605,42.416269595723385,41.557472982473115,50.05385498982001
P13,1.0,0.40753968613837327,43.7534142980199,43.37454119380942,53.41520782874626
P13,0.7394789579158316,3.4574410070751265,42.37328699308839,41.412720309389464,49.742497272244734
P13,1.0,0.9972286917414586,42.30806741975729,41.33083153854974,51.82685889436804
P13,1.0,1.4834331902216407,45.33174226309456,43.97443926851907,55.71262894856825
P14,0.026217228464419477,8.703034099725787,33.966169080605994,38.60938558445325,47.84371325984118
P14,0.011428571428571429,2.7777618405797972,38.347758933495655,38.57637760480234,47.707114622838105
P14,0.009671179883945842,7.41808962666623,33.63849292925314,37.16381598382751,45.38289966826123
P14,0.35774647887323946,10.316864399027612,37.86713971427653,40.96807752171237,48.592100443412114
P14,0.025477707006369428,13.079136138154333,33.95236126273602,36.89512043162717,47.12064235375624
P14,0.009596928982725527,3.008642546033801,38.036771384706384,36.136826539372485,48.399013868633546
P14,0.009208103130755065,2.574794889995627,37.806900557268186,36.07011125441697,47.97197457276053
P14,0.0423728813559322,5.867631932320663,33.769536437840316,37.92890864251065,48.527683162412316
P14,0.1101871101871102,12.348935675523741,37.30372611108312,41.57148988199213,49.1073673434267
P14,0.059845559845559844,9.861781417317639,40.186534004541926,41.58964970937882,51.03521205017323
P14,0.02584493041749503,19.392682060938398,31.707535968853627,42.53544084655744,52.26146609959408
P14,0.07615230460921844,3.8306375744815857,38.64553294999835,37.97274858982995,47.31543578344626
P14,0.52834008097166,9.051624918556637,37.364824755130904,40.568563904552036,50.117181387638695
P14,0.5471698113207547,8.577236229693215,39.33048670684178,42.45189733066578,51.80614357740351
P14,0.6354775828460039,9.656779019685818,34.07949766527709,38.086252398270084,52.48635478395305
P14,0.650319829424307,8.133954116438503,37.17388450893759,41.34196350092449,51.30237389145605
P14,0.4817073170731707,11.307439269820158,36.70877435776205,44.09667501322396,54.43655274962908
P14,0.5009746588693957,10.07813806490806,42.4943649154141,48.10601641197572,58.623740218916446
P14,0.4178498985801217,10.400844575920724,48.92808657300873,54.90494019172749,64.59547575198998
P14,0.2511111111111111,7.871085933980909,43.933310715617516,46.17794430166206,43.59478507042273
P14,0.19961977186311788,6.130598117113831,39.0473083943482,40.47322547804792,43.068960885226346
P14,0.05454545454545454,13.227200975852865,31.081729773972217,37.52312242221664,45.74726349625301
P14,0.2633333333333333,8.382900179844384,37.23326336577391,40.8211388338573,43.56311202383394
P14,0.06883365200764818,3.4167131112878444,39.919019452334176,39.315290841347405,43.1702072177183
P14,0.11132437619961612,10.65886820189934,35.95826226112464,41.29782317270702,43.591542545208725
P14,0.12433392539964476,4.904521039419111,37.267840943836745,39.73474966786035,43.05914977119829
P14,0.10943396226415095,11.574872204390408,34.46105463689038,37.67287466021528,42.75571744032381
P14,0.1724709784411277,5.579405793471059,35.22675111175221,39.66733948982428,44.66763690506693
P14,0.1961206896551724,7.158493023834313,35.23832460306092,42.070904670082946,46.151277821020116
P14,0.2297029702970297,6.069487138151941,37.16243702333678,40.58766384903184,44.53837851493838
P14,0.047058823529411764,19.240445966138967,30.126503677642972,37.19604389549507,45.9802957158489
P14,0.03346456692913386,5.160496903993245,40.617638083343316,42.4623276044896,44.065295915974644
P14,0.09316770186335403,5.463069848338926,35.98578977960447,40.256495743518435,45.254258802131254
P14,0.05060728744939271,13.48290922610633,33.21737926255171,42.523553667963206,46.65878270964676
P14,0.16374269005847952,5.198851656890469,36.95836715868786,41.57214139584444,44.602238985131514
P14,0.2281303602058319,3.520770617633747,44.07005651351647,47.24330114234178,46.54365360246665
P14,0.17255717255717257,3.9288473917912263,41.23541412153229,42.12019672579775,42.85687889609002
P14,0.13344316309719934,5.282023045128436,39.37430382617319,41.86997862574767,43.08521210480444
P14,0.12424849699398798,16.407164983311784,36.171365064505366,43.1298018300053,45.06754322238649
P14,0.03777335984095427,11.784126386860894,44.7816139234048,47.389604497325564,45.63665190719087
P14,0.03525046382189239,16.983345664159625,31.887936749213836,37.780884789134596,47.80561840908701
P14,0.043137254901960784,8.934625684993378,37.08120027026414,42.226616637514134,46.63707070065457
P14,0.01606425702811245,9.319487814646452,41.938246906318774,43.33040612879595,44.748887515872106
P14,0.028282828282828285,9.216099763989194,35.33484290844821,42.6657334641008,46.79176563788208
P14,0.011061946902654867,4.922424319922136,38.28431185427482,40.40264830766141,45.04116798278106
P14,0.032504780114722756,5.732439488144489,34.83409474361592,38.109770725585555,47.47563713690259
P14,0.019801980198019802,13.95880950895245,35.29930787805544,39.671635313780456,49.370501386001415
P14,0.03643724696356275,18.436112529070424,36.41558120299333,41.8162997493648,47.37232278750714
P14,0.10059171597633136,7.443376037482016,41.856233422277356,41.848067107205324,47.92367019214761
P14,0.009380863039399626,15.94783202036069,43.51538545766431,43.752452818988054,47.57808169663461
P14,0.2746331236897275,5.315850131808556,40.394812453900975,43.30965017476713,45.07820586071174
P14,0.21626984126984128,6.129462077089036,40.511950908191565,42.38273519906561,46.27499909348975
P14,0.1154562383612663,4.445421075564035,39.43134898331137,42.53067957939572,47.06141693255177
P14,0.019230769230769232,11.404273336408734,31.767542221496903,37.8463275573893,46.99956833341482
P14,0.1441947565543071,4.822492550713874,40.07958001162582,41.56902744603688,47.60282818939351
P14,0.013435700575815739,13.122729424032709,29.09791745188972,34.67803451924567,45.985979122343785
P15,0.7463414634146341,13.241346202895366,43.78547890713376,55.831576205873375,56.98445581941949
P15,0.6658163265306123,14.934777347214041,40.59971775742268,55.37912549141765,59.23970318337259
P15,0.8418803418803419,15.499710946533856,39.33999080302575,54.653944157013875,59.261925171924766
P15,0.764102564102564,12.754458151145311,43.437592977506505,55.428350830523435,59.10655716587493
P15,0.8210526315789474,12.191158120784449,42.07914044722916,53.31218778641861,59.3603358100435
P15,0.8096514745308311,15.148632557957656,39.910326349353646,55.00401681916956,59.254615901307695
P15,0.612565445026178,15.14228424498685,39.74657875590293,54.76755782779254,59.50320990075477
P15,0.6935483870967742,14.485211134041334,40.46853300812296,54.839654090670535,59.43238175740595
P15,0.7881136950904393,15.114655672244357,40.22589570995344,55.02553765325426,59.621730247335535
P15,0.8561151079136691,15.35702566948858,40.41477738805415,55.37081686460359,59.689449135064415
P15,0.8934624697336562,13.423117991398486,42.37244555649934,54.77309581143717,59.826261613570914
P15,0.9116279069767442,15.641434012813754,39.24098646905894,54.416843087720316,58.698354334249345
P15,0.843400447427293,4.25606754162601,43.62259572989052,39.46239213555674,60.23539695577137
P15,0.7471264367816092,5.025094737298554,46.06381756226655,41.096441503145265,58.93744269573715
P15,0.8381642512077294,4.385515513270362,45.72650631618096,41.35267836819172,57.728927185880345
P15,0.988527724665392,13.376178097587355,46.3770988743217,58.07516033614014,56.186716092608165
P15,0.7838479809976246,5.0330233702145994,44.34049839910858,39.30922278650749,56.18438374797661
P15,0.7906403940886699,2.323581683838773,43.253539552969706,40.934817734085904,57.7018181043898
P15,0.7898550724637681,5.569135888523708,47.27052154506782,41.70140086304724,57.8858034354733
P15,0.8221153846153846,5.2030941421534465,45.82673138605031,40.624074005900454,58.83910019934831
P15,0.8198614318706697,3.0165408548599095,41.559771369662904,39.174633349642896,57.98484922296556
P15,0.9369369369369369,2.648862059708692,42.74324701314484,40.3564660633403,61.046353248739464
P15,0.8845208845208845,6.1978646633377625,45.79589246547265,39.87224200769935,60.69029912863127
P15,0.9443155452436195,3.3447140586683974,41.290965758548545,37.988249157213964,58.9838414344931
P15,0.9351620947630923,5.988219597376599,44.48713410891164,38.57828374964845,59.503862010497755
P15,0.9271844660194175,6.5190211072302064,46.55242284854615,40.22897184438163,60.05192611255497
P15,0.7963917525773195,4.132954434256195,44.087604533314845,40.29560477481776,60.14098112279969
P15,0.8992628992628993,6.419975385311254,45.53003655295728,39.120836350101385,59.05049320127012
P15,0.8350253807106599,7.10623519209062,46.440222132902534,39.399010213325575,59.303380766897575
P15,0.885286783042394,4.057032356691593,43.6939586645881,39.89453402349896,60.23279724992652
P15,0.8936170212765957,6.659358768402888,49.451662295544516,43.527807766837796,62.42000902176808
P15,0.8143564356435643,7.007332569697041,47.09108042947435,40.79873027813986,59.97060142434473
P15,0.8502415458937198,6.192006683664361,44.08642524199927,38.00188860881177,59.091981231389575
P15,0.8436724565756824,5.044898910207899,42.98924160090427,38.01675096786864,59.09635670173843
P15,0.883248730964467,6.1845358726873085,44.57981434988196,38.51810497029202,60.06836799859312
P15,0.9201995012468828,6.055480903239273,44.58917210786265,38.923466566365505,60.7580065173084
P15,0.9788732394366197,5.142270737093512,43.61113884318874,38.527589986385905,61.16951525100861
P15,0.9389140271493213,5.292075436309991,44.73881242890959,39.514709143965895,60.826554563160265
P15,0.9424778761061947,2.5914768170992617,39.848616694356636,37.606344898404444,60.38249295372806
P15,0.9877149877149877,1.4066388095873061,41.67648230541301,40.7296010902661,61.327273694849644
P15,0.973170731707317,2.068579608591521,40.76220563980563,38.71710830577584,60.6142147254353
P15,0.972972972972973,4.590153497812554,42.183397078008994,37.62855904111636,60.19162695910128
P15,0.9806295399515739,4.362552670842756,42.927001851343846,38.89403086313167,61.13791420720419
P15,0.9838274932614556,4.631451735723303,42.48051570719231,37.965374556118114,61.51517132986165
P15,0.9880952380952381,4.441017846156964,47.236883725592406,43.46208460802446,66.48551731687665
P15,0.9625550660792952,3.921524205317205,40.91311996418667,37.0074127192019,59.82350010683513
P15,0.995085995085995,1.9098420622109387,39.10693255314005,37.5200522293293,60.46849576433428
P15,0.9952153110047847,4.092489740865219,42.52049349722659,38.461803687407134,62.30157324312263
P15,0.9745547073791349,4.448857110639274,43.32780492125319,38.94876111114856,61.63056273146602
P15,0.9925558312655087,4.139835238121515,41.668133355158275,37.85616841022251,62.69772933184422
P15,0.9284064665127021,4.494092025172825,43.22036164424466,39.11448639290947,63.59563364948592
P15,0.9759036144578314,2.584031868756058,43.07342432237641,40.693550028757635,63.77026215718062
P15,0.9576059850374065,4.055655833850771,42.391815514469904,38.647927250707575,63.23258307312918
P15,0.9476082004555809,5.490056457456132,44.07438243201658,39.032551863173225,65.84311312760984
P15,0.9572446555819477,3.874163314804431,41.297406761516214,37.63992579529695,64.27434993371698
P15,0.9642857142857143,4.410988881270297,40.962134584611924,37.15665981866831,62.30926517650153
P17,0.7166276346604216,14.684130042538355,51.70144178178738,62.18772658713972,64.96129148938309
P17,0.7360178970917226,15.789446215854575,62.382424146477,74.29868952542209,74.63582375454139
P17,0.6376146788990825,15.74576673300631,30.88998897786004,39.91123855121725,44.03946319781847
P17,0.6899563318777293,15.584204324374616,27.861287603206517,37.96004222063366,48.785450274797356
P17,0.6894977168949772,16.132283563360406,29.74198872640629,39.820905065389745,47.02782068583757
P17,0.6937901498929336,9.283088391613926,31.01185621352594,38.90836855546518,48.73098695631489
P17,0.6430107526881721,14.672492061314731,29.922964403030214,39.89570116382677,50.09703519484829
P17,0.74609375,16.459190744689234,29.54299910503612,42.08061622088552,47.10555391887115
P17,0.6082949308755761,14.189070185794874,28.694134139526547,38.9101573835753,46.8412463005488
P17,0.6637362637362637,13.688237162112832,33.727036264905244,42.35510709755524,50.44700746649225
P17,0.544468546637744,13.808510296874926,39.92882262226838,48.13728731356704,55.01730017706318
P17,0.6740576496674058,14.410652635406528,37.77913083999783,49.28587425922719,58.78358370635301
P17,0.683698296836983,16.149018830585213,32.3241195013649,44.919397291064406,49.80480213221294
P17,0.1868421052631579,13.4961659947926,61.1977480093392,72.81112669544136,76.499271984676
P17,0.26262626262626265,4.330503291341676,63.02331647283182,67.35381938605391,73.77811089579552
P17,0.4935064935064935,5.334234846598192,37.33730845056439,42.67103335487558,54.345984247755545
P17,0.21359223300970873,6.45754660168229,36.23240687399739,42.67969370036378,51.96512176522541
P17,0.3648960739030023,6.401697205799514,34.87762873630491,40.725221468826454,50.14765594342314
P17,0.2549889135254989,12.693486859900254,29.230892071202884,41.90710193801192,50.277347707627676
P17,0.31601731601731603,7.246646549537194,32.16873041289923,39.41519568917505,50.52000554041194
P17,0.7119047619047619,15.60869598243378,32.513649419448264,44.25503828218632,50.72278515044592
P17,0.2669491525423729,11.86577499165697,30.419589323573604,42.05947609899094,49.26377380756398
P17,0.2675438596491228,8.297582136149446,32.85539447426903,39.448419107160774,50.75063289473161
P17,0.42916666666666664,6.470385960093576,35.797504864571984,42.14862833154275,53.19527418012102
P17,0.3912087912087912,5.529702452580411,35.914341157989554,41.070727353151035,47.87732447177297
P17,0.3047034764826176,13.055986404133074,29.364649376252174,42.20158842578833,48.31245452005674
P17,0.2922465208747515,11.0426488267805,29.69348659373634,40.72295081790115,47.683830851508
P17,0.27157894736842103,6.483190692731315,33.02549759074718,39.150800483484616,48.168660453346256
P17,0.4197002141327623,6.298020801937214,33.669806018290735,39.76776259360114,48.71333878599533
P17,0.6957605985037406,17.133613539448596,32.716232883188624,46.413000938347345,51.56773953943486
P17,0.3080082135523614,12.241075861753476,28.455018985881395,40.645042245957825,48.678132252741655
P17,0.25626204238921,13.187557938450746,28.322843047499973,37.37841548358977,48.791985231810365
P17,0.422680412371134,7.730767645245645,31.135012918031023,38.7392259996343,47.26402545764205
P17,0.15862068965517243,14.811604002425097,30.066157434597823,39.41552720484121,49.07912069175702
P17,0.17511520737327188,13.145347975561917,26.27555996043463,36.946237333114645,48.937798086773554
P17,0.2597701149425287,13.685174787132823,24.547514719416398,38.09641566153396,48.17591584585761
P17,0.1342281879194631,14.625651843639147,27.180038903296925,40.50472927111829,47.663970670751
P17,0.2646420824295011,12.49728693555907,26.322731271978423,38.62015492723005,47.08553773584749
P17,0.2917547568710359,11.091512152305912,28.15373560931325,37.59437360079496,48.752246477288814
P17,0.35892116182572614,5.85440841802679,34.25198919337942,39.645017496406716,48.461691475970866
P17,0.7159353348729792,17.708985642975723,36.5988429051964,50.1656828442999,55.14722158230272
P17,0.29718004338394793,11.127550996769298,31.00241820792735,39.07331414884604,51.399553191321594
P17,0.34782608695652173,6.375006483463174,32.05424112545472,38.212069737372566,50.136505105455
P17,0.36400817995910023,6.964161867296227,33.120362651275876,39.82437374473345,50.76866809898176
P17,0.21880998080614203,9.147063459114534,27.829931065354543,35.666413422634605,51.21909579517887
P17,0.25601750547045954,5.161568303896216,30.819598857718237,35.6294175211498,48.16154284379589
P17,0.4009111617312073,11.279197199762665,28.18331629823615,37.40709123272083,50.443935496676225
P17,0.33978494623655914,5.221591883186742,33.355150994810145,38.57178574699734,48.49466635386767
P17,0.41260162601626016,9.05979913433503,33.48643804500536,41.55549627943871,53.27088313993197
P17,0.5433255269320844,8.281660328183742,34.76831084577373,42.37843593205317,53.095692717258565
P17,0.7247706422018348,15.57805546317055,41.27232024587282,50.83705614002875,56.08698263726209
P17,0.37697516930022573,7.5691404647491,33.9320757877205,41.19263702845052,52.96762392929171
P17,0.5751633986928104,8.785724531584197,33.44485781834029,40.339725434510186,50.622421944023884
P17,0.4766146993318486,6.468839697347047,34.82565970267978,41.168495114487,52.457034341147036
P17,0.7017543859649122,16.041904721189916,41.99898421403044,51.82578536893902,57.160364910846965
P17,0.7007125890736342,15.835429204406214,44.025202022061116,54.94217168515193,58.80540311716123
P251,0.542649727767695,3.038546035547805,30.660028365426285,32.300102306501245,46.04928810547883
P251,0.44404973357015987,5.893348482228356,31.575193078223048,34.30873039453745,49.31830178348381
P251,0.6970172684458399,1.0298647352417138,29.445590595836443,30.12939048802174,52.724935963711935
P251,0.7669565217391304,5.274684900218722,30.017904517216493,34.839951565624354,49.53987802341403
P251,0.780327868852459,2.436332311141525,26.907782800830716,29.256916076853543,49.568860081295995
P251,0.7941712204007286,6.917301098850935,29.60363093895565,35.27553720260359,49.277004399384225
P251,0.6625,4.396775128546074,26.095626519957843,30.44904740035822,48.72580254267583
P251,0.6719298245614035,1.6943154580147606,28.342039451873834,29.76434589244624,48.443566586005154
P251,0.6597744360902256,1.4878489626717586,29.23249572694135,30.698297547619745,50.27417886714262
P251,0.7011494252873564,3.6905330936331278,29.503322131840577,32.91500771810712,49.584483990295475
P251,0.7385159010600707,4.068660889526902,28.698132496780175,32.717517163634355,49.797866347826805
P251,0.7432216905901117,1.0179561857453798,28.209149653026028,29.19110339689345,49.712039297240786
P251,0.7681159420289855,0.36593338809453724,32.558150408860755,32.87538475754416,53.6446993765792
P251,0.7210626185958254,3.6838885035284514,34.547216944368934,36.05089196989519,53.097099619148665
P251,0.752,6.0042423530584745,33.26112001765015,35.49531827625776,53.00232948576797
P251,0.7172557172557172,2.6389738130997507,34.50696600801988,35.271797128679694,53.177389540203094
P251,0.7462437395659433,2.154590817707105,30.643380272034893,30.267952139800506,53.19284089765977
P251,0.6503067484662577,10.33693740010028,30.486774135585435,38.98036399810477,53.610573363137895
P251,0.6313645621181263,1.1992114146854036,31.900535443026424,33.07130647297585,53.588102814780626
P251,0.9517906336088154,5.315444863903619,31.5547894059211,36.67262311641513,46.932062043261055
P251,0.6060606060606061,4.6180384894527755,30.04105477701761,34.30295297377963,53.008601470321906
P251,0.7555555555555555,3.719962126895735,29.970016425589915,33.50440502278522,53.913380236783816
P251,0.6945996275605214,4.1752649023934305,30.69359809922491,33.00310210037614,53.89762964658456
P251,0.6976284584980237,4.924474003606661,29.27062792506183,33.86914042564724,53.22569459565472
P251,0.7641509433962265,3.290396007223649,32.025592930295154,33.82329533283746,53.4078591090329
P251,0.7279411764705882,4.092461077835042,30.526382638693416,32.88316970284033,53.35655349665007
P251,0.6568265682656826,3.3477997884452098,30.8520312733748,32.69083216900146,53.61728533160808
P251,0.6583493282149712,4.902987518036949,31.207580764101156,33.97900717503129,53.96168252078988
P251,0.6743362831858407,3.185262326907231,29.228230015525774,32.28587402387049,53.41888898116621
P251,0.7181818181818181,5.019661827790973,30.34914778505427,33.41010634432677,53.289180264693634
P251,0.9121212121212121,5.395580312195974,30.71683534349279,35.96978665270191,46.96829958922933
P251,0.6916058394160584,4.793934007855538,30.69517651075915,34.37318659326088,52.98408328809502
P251,0.6686507936507936,6.122385388350084,29.79728182174276,34.630308621040044,53.1671375292549
P251,0.9806547619047619,6.0539480230585925,30.250706920061134,35.9666551116921,46.485141582409554
P251,0.9308755760368663,5.10311754230824,31.126047594910702,35.96548559512514,45.23838632140952
P251,0.9681528662420382,4.738718358665896,35.095303073387065,39.17854070833162,50.81629067826101
P251,0.9863713798977853,6.971168321328703,28.729902796504554,35.43175539292428,45.206007678514204
P251,0.9836660617059891,6.258618657974075,28.885537726932366,34.96095253341759,45.42650650900866
P251,0.9744,5.738081829882275,31.497165264402014,36.590969842176,46.718475845382855
P252,0.7321100917431193,7.311771384560931,35.366164107788784,42.01279876660115,43.313794318352755
P252,0.8792792792792793,5.788435129542808,31.28016001594871,36.715845930255384,48.153712348395516
P252,0.9269662921348315,5.395482281397958,30.727822930614536,35.37420521624053,43.3730888343463
P252,0.9665354330708661,5.915089734649278,31.58090100785709,36.87287217720443,43.907942558089374
P252,0.9437148217636022,6.651127301126964,29.531283034759962,35.85790426111852,43.11744858318908
P252,0.9583333333333334,7.374486433095569,28.82500101069231,35.774897463593696,42.05519683268216
P252,0.9026369168356998,6.459135059762992,29.75021438294199,35.6251775233286,41.980280636240735
P252,0.9049429657794676,6.811905176091426,28.61612450093598,34.82555702850528,41.01117263890258
P252,0.9328214971209213,6.696023090094077,29.207369254040273,35.1091429531089,41.29769126964973
P252,0.8941908713692946,5.989018773315468,29.452710855894317,34.673470176835885,42.72519734214071
P252,0.8463157894736842,6.453289947201574,28.561817099669607,34.378009117017434,41.44442703498595
P252,0.8350515463917526,5.650532884802072,30.116691678897283,35.19125223530301,42.643565693313306
P252,0.777319587628866,6.081145333831124,29.652487721419018,35.179678397133735,41.797148975637555
P252,0.8846918489065606,5.802899078790099,28.35966645924553,33.634966894878154,41.9810536869351
P252,0.8728813559322034,6.384058504607728,28.929760879942,35.01445076160086,42.83300388219724
P252,0.9247524752475248,6.056953362671152,28.23864773637901,34.080966006624664,42.28701237294541
P252,0.8139963167587477,6.414971194171745,28.19271674773269,34.377237166923116,42.514314605631974
P252,0.8152985074626866,6.946930910848709,27.738873819619208,34.391901471248346,42.23925866653128
P252,0.8,6.675236047104713,28.418440879426278,34.64775673978485,42.15924089889774
P252,0.9625984251968503,8.924707797302002,31.059138960563807,39.96793754598413,48.01203811951893
P252,0.9656565656565657,8.433287531300829,30.435838663404322,38.8201190437535,45.82423875946764
P252,0.9980988593155894,8.584438743011237,31.38197011743362,38.611463821528346,46.47628964546715
P252,0.9679245283018868,8.761847380657434,30.651340083829194,39.41304962563635,45.65284771543982
P252,0.9381044487427466,9.585979755364884,29.46918609770361,39.05506243584114,46.473108905085134
P252,0.9504587155963303,9.203616300086702,29.819086616026574,39.00446054006047,46.00986156967394
P252,0.96579476861167,9.139108305693524,30.542506281476353,39.68158600387604,45.93222432398302
P252,0.944558521560575,9.276175439433796,30.018485925638327,39.289860320318,45.277323283607025
P252,0.9425742574257425,9.797233529245618,29.93742415079584,39.73423210819421,45.143894261631836
P252,0.9700934579439252,8.881252687257614,31.243738734666376,40.02460921543988,45.75906512742804
P252,0.9517625231910947,8.749109720036481,30.13812153195473,38.87440878024344,45.40952874409473
P252,0.9672413793103448,9.334896192004836,29.730591371392045,39.062773953559905,45.701518995003426
P252,0.9574898785425101,8.855596179417603,28.8157513273096,37.66303910103915,46.13500619699299
P252,0.9563492063492064,9.070733441842457,30.706878937681566,39.236791303605244,46.613272125210855
P252,0.9678714859437751,8.702908976856088,29.46293068420485,38.1629884051298,45.837913990036334
P252,0.969811320754717,8.644149247912807,29.888650274400106,38.526234208252966,45.93096480932906
P252,0.9850187265917603,8.10668079386002,30.678422342129394,38.777518027796155,46.1680399444979
P252,0.9571150097465887,7.374760971550729,29.232218709499094,36.27171785711324,46.07161810898326
P252,0.9802867383512545,8.790745769086818,29.236637631711694,38.026905182586276,46.74295548678342
P252,0.9927272727272727,9.022423893177367,28.598080611741985,37.29013303359556,45.98593835386533
